q,v,viable
3.6591793605212137,-4.417105399448968,1.0
3.5573116218553595,-4.063508409390875,1.0
3.478404305896916,0.6649747408397104,1.0
2.9860732283080944,-1.8895460993970996,1.0
2.9173327737942567,2.8906386128998847,1.0
3.2989652843078408,1.2326560620561153,1.0
3.420748713320027,1.8321327154710438,1.0
3.358236081529829,1.9233920735826473,1.0
3.120411975639251,1.9054191093209134,1.0
2.442268208018537,4.78910922680069,1.0
3.4243327547119966,1.1241351499426226,1.0
2.7605571287048165,2.469789981168617,1.0
3.6121088511002304,-2.7509878829045276,1.0
3.4550401137198117,-0.23105928556080357,1.0
2.5271756192026062,4.191580936119749,1.0
3.5213091461501875,-0.24572797818176895,1.0
2.410103396695318,0.476907525018186,1.0
3.365441605073748,0.3155979551274477,1.0
3.5289624942996474,-0.969143717472976,1.0
2.8980272114934675,3.812407642065059,1.0
3.7373245073760812,-3.01906829976269,1.0
3.8933329969613353,-0.26382750868967797,1.0
3.1088170532656116,-1.435488476001316,1.0
2.5511911138073797,3.56853012563767,1.0
3.868090284153178,-0.024303424514936722,1.0
3.39217524368369,-1.1461667055633544,1.0
3.2623752133991655,-1.3508129926272296,1.0
3.7098889358063074,-0.6250674337576037,1.0
3.112592175974469,2.1785986824754566,1.0
3.277027674306306,-2.8302532927750335,1.0
3.820045297125936,-1.5879480068820868,1.0
3.8395196112536505,-0.473692576878209,1.0
2.9873010288212165,0.9643783497689622,1.0
3.538652279699492,-4.187073202945406,1.0
3.3622798341562037,-3.015362216224789,1.0
2.5186082330133432,-0.5815167721245764,1.0
3.3643602880792858,-1.6000577723047371,1.0
3.0916586684955787,3.0567819261465434,1.0
3.582143946738092,-0.10194881333513095,1.0
2.612293299834726,0.20209480024051807,1.0
3.7652633938147324,-1.1864397496881836,1.0
3.440790258670129,-3.507735284712263,1.0
2.5318082949312952,4.2674786744563455,1.0
3.3573759458725014,1.7222579011849515,1.0
3.302810486801996,-0.15971194850086867,1.0
2.3632190054749183,3.934888022734299,1.0
2.589866747830417,-0.7810978271592504,1.0
3.3731279627545647,-0.5803843802203588,1.0
3.039860585930625,0.8133464319557664,1.0
3.576783754638554,-2.3338571396151035,1.0
3.8785314509007023,-1.564480696618391,1.0
2.5589690281466204,3.9134276460334085,1.0
2.666730701288738,3.7902649117003087,1.0
2.7876661361539057,0.4290509160159832,1.0
3.631983789078821,1.3597468732767926,1.0
3.0044297861927896,1.7972017273868506,1.0
2.4691423471128218,3.075155946041235,1.0
2.5078361940034393,4.7110242245531495,1.0
3.104480857266496,3.155315100267785,1.0
3.631301144979587,-4.514050960427387,1.0
2.8705280875381347,-1.0095753856016376,1.0
2.4937111390715407,2.11694825708733,1.0
3.7814184581346595,-3.160545632065057,1.0
2.7076730031270317,-0.20348130264294895,1.0
3.4976120175320027,0.6341404275299318,1.0
3.7623136640260952,0.7223108184260578,1.0
3.5724626677602274,-0.5893020142871759,1.0
3.412765886344894,-3.6391846588532513,1.0
2.937922300646947,3.272813640023209,1.0
3.141176005677398,-2.565662007106633,1.0
3.6987661901676083,0.1394267614385818,1.0
2.600468913695122,-0.4628315271760126,1.0
2.4521611190610417,3.364891714464221,1.0
3.2059783360256047,-1.9579678037396029,1.0
3.189889046078755,-1.9643062885402145,1.0
3.0243772482042854,1.5059447108589623,1.0
3.5616872286443364,-0.13009181427275962,1.0
2.379159903925832,1.532924974451193,1.0
3.0890346460363696,-0.3901682342777093,1.0
2.5575291434357155,2.93793246042069,1.0
2.594927856955474,2.774889057657804,1.0
3.2126461413068697,1.0684262382761496,1.0
3.1250800611659555,0.4582846148170976,1.0
3.688591023124064,-1.9865639352869593,1.0
3.120146460422908,-0.294215140547859,1.0
2.3950157044524008,0.4153633341774423,1.0
3.5872921894824774,-1.4536555357997543,1.0
3.0384091372603,0.5223975927716715,1.0
2.5188444684993025,-0.9819395550382826,1.0
3.2132331872614834,-0.09247457753426147,1.0
3.3152299054991294,-2.0336716759121316,1.0
3.2647579724742792,1.2025936393519743,1.0
3.645430022621552,-4.0707013470619895,1.0
2.8961766677818472,-0.2152283419379426,1.0
2.559885653505608,0.3005833632514978,1.0
3.472042545550959,1.3631556173713744,1.0
3.6459471607342175,0.9887190480759038,1.0
2.705710990858889,4.222268834776495,1.0
3.348454397558632,-3.5050041441291224,1.0
3.776097820457966,-1.7208894623317388,1.0
3.8251049580472336,-4.944036427854002,1.0
3.70005826359018,0.6973032323348978,1.0
2.8917367118528987,-1.8921941494425738,1.0
2.6123698304671343,-0.27230148819836764,1.0
2.9673685753487353,1.907819979383138,1.0
3.682966537612363,-4.16918112685706,1.0
2.9976982477084544,-0.9600523286855136,1.0
3.4622972155631757,1.8146035510330627,1.0
3.1842766704121397,-1.9360390758597106,1.0
2.8043871591269176,1.6885638360217232,1.0
3.1493995092993137,-0.19223559327184248,1.0
3.145230101904466,-2.093053667155078,1.0
2.6858996089665497,3.986659337593558,1.0
3.410506533362132,-2.6541980079848404,1.0
3.4242384913766912,-1.2570853834799713,1.0
3.710498670898154,-2.005875237426924,1.0
2.732737623926049,3.794613298815765,1.0
3.5749831027393357,-1.2857266984241136,1.0
3.5184255275182297,-1.1682110733586093,1.0
3.045328424905209,-1.2517899761245044,1.0
3.493027245626397,-0.913991763607342,1.0
3.4438375894223894,0.07443363465817043,1.0
3.6476643299311413,0.7796953799964648,1.0
2.825555687532833,-1.1959764409487388,1.0
2.440066422060346,0.09294555707888996,1.0
3.8782806217593997,-5.285638295432184,1.0
3.6035583074478916,-2.9028818255713666,1.0
3.2440112715283522,2.134583112388171,1.0
3.344775894609172,1.9762129393276258,1.0
3.1442587959583834,0.5068044096314299,1.0
3.7137081611784923,1.2128540209219363,1.0
2.9653423854811485,2.5731385197938685,1.0
2.5174625955763066,4.148894175343958,1.0
2.72409525310583,2.461200650464356,1.0
3.350420476459757,-2.5347412339222375,1.0
2.953860441637778,-1.1277392770887715,1.0
3.7269399831815724,0.030834404138367688,1.0
2.3799364687204685,1.8440630936108242,1.0
3.0690420334385196,0.1926684831283083,1.0
3.8692955910257805,-5.016340783672746,1.0
2.864239872587708,1.7100779786114586,1.0
3.3229069962023012,-1.9027308951569655,1.0
2.5514874963360934,0.25480910654506417,1.0
3.899965751936741,-2.258871606156603,1.0
3.6598607342820344,-3.9884070645320353,1.0
3.43596598442491,-0.46716100786365544,1.0
2.3973580044749405,4.508934644354522,1.0
3.359300173118013,-2.4700635780617226,1.0
2.568948833472406,4.12518866158457,1.0
3.6130398766818734,-4.167725023144331,1.0
2.6074591402750995,0.18403927365242723,1.0
3.6502511513911684,-2.7132288795751514,1.0
2.3812777310615862,4.744843921540108,1.0
2.896454789084391,2.8499139247507284,1.0
3.363615134674623,-2.394820570747127,1.0
3.3036195759040434,2.470616605390344,1.0
3.601724995542162,-3.1860405691893634,1.0
2.643252943825976,-0.25368128254240574,1.0
2.6006467755201084,0.643023600274935,1.0
3.7057394961811116,-0.7722491846440427,1.0
2.4992495049125942,3.1125607734305376,1.0
3.4842554625980364,-0.1251846373738239,1.0
3.0565950531567716,2.0974010051527223,1.0
3.101798712384851,1.9928915839396417,1.0
3.385245438505075,1.0608646467033171,1.0
2.487558089517872,-0.8033998827650262,1.0
2.9461566101647687,-2.0791678668005193,1.0
3.135732291235731,-0.4081511882436253,1.0
3.6322409575639067,0.18574566009586846,1.0
3.1143459963940865,-0.24741076671816842,1.0
3.140500074841556,-0.550299495244948,1.0
3.6288460447407296,-4.289841305737545,1.0
3.021479240603408,-2.1944894868988563,1.0
2.4337211136484793,1.858086661313152,1.0
2.463935279370324,2.7429717916461556,1.0
2.372955755844789,3.85717604466177,1.0
2.698678338359437,1.9801164554341781,1.0
3.485128323427105,-3.0430678574233667,1.0
3.6548475640112055,-3.7011464525733846,1.0
3.681813304132131,-0.9819304433721889,1.0
3.8436681440770637,0.5651722559495944,1.0
2.3892453565442318,0.578529448941234,1.0
3.420460987190671,-1.7961766902978198,1.0
2.926873541519905,1.3232330230607676,1.0
2.9855045424754176,-0.544135085467456,1.0
2.4817617966546592,0.8961325968925848,1.0
3.3138969944423566,0.5818555465455795,1.0
2.949349570348117,-2.078198947480332,1.0
3.747030311793425,-4.191698417429892,1.0
3.1548319920502936,3.007726437730886,1.0
3.7082105802349794,-1.7053714895887673,1.0
3.2729877271584504,-3.260479352188817,1.0
2.949018821546434,1.0244773291037426,1.0
2.477304577570384,0.23304662536053655,1.0
3.2426863383315476,-3.2027852861443034,1.0
3.4932228672308456,-2.194967019359826,1.0
2.9815795274775265,-0.8090145397763351,1.0
3.4845337100498037,-3.3173287590102145,1.0
2.9537195877411966,-2.3836921240943854,1.0
3.190869126023032,0.9420731369534394,1.0
3.4144880672687927,-0.22531317654076233,1.0
2.8534318056611987,-1.9957439264954786,1.0
2.5356926227745973,0.4603644193836143,1.0
2.7309991718170017,1.1980744663417209,1.0
3.18420684029433,-2.075292770626924,1.0
3.5732138883043265,-1.8761224443513775,1.0
3.2952762173928467,-0.9812382629403675,1.0
2.382512570258582,2.0319075529600905,1.0
3.1550947496098756,0.4547681085440054,1.0
3.3270116276698785,1.1949121980404414,1.0
3.900747854545048,-3.3070949599825887,1.0
3.4755635148610677,-2.430369113843234,1.0
2.6724808370165234,-0.023291545320168083,1.0
3.29699639102303,1.0432003314520681,1.0
3.656468214995548,-2.5674132234264206,1.0
3.5652667955655932,-3.9516382537965233,1.0
3.8515021028871645,-4.281741540429389,1.0
3.217882580290988,2.606847177791259,1.0
3.358515469745667,2.0221793314941987,1.0
2.8506885391542416,1.2993412867384606,1.0
2.6697479328366778,0.7303559445509737,1.0
3.389405909887431,1.3775269986067595,1.0
3.8394342792980423,-2.3250797069050027,1.0
2.5161366828007696,3.187957893105228,1.0
2.7954515459149407,2.1050507859682632,1.0
3.7346339824871793,0.5641693112749238,1.0
3.781260970823992,-4.195333897403623,1.0
3.7932760950458695,-3.270888679556812,1.0
3.7360483715647455,-2.7408043455229674,1.0
2.789517703446735,-1.4367499180468375,1.0
3.29014877390214,-1.811219131232324,1.0
2.736030349678245,3.751865436369343,1.0
3.232869896118821,0.07347068624495812,1.0
2.4741872887086185,1.02033461262981,1.0
3.303839303084493,2.0117226431322432,1.0
3.551877141549989,-2.3184725774548554,1.0
2.554720762326102,0.6055099348250224,1.0
2.8315298146087007,0.28872868048388867,1.0
2.783250638107387,-0.6393005345063507,1.0
3.1129637263214542,-0.6218953573124502,1.0
2.8702176220413165,3.198895223510579,1.0
3.234517169465855,0.47237677094074115,1.0
3.1008810917002867,1.410118814714025,1.0
3.874664164710456,-4.684214998930701,1.0
2.613462539896296,1.0012909502116702,1.0
2.8900273798850913,-1.0588501763902123,1.0
3.6521918841311574,-3.8491478222280717,1.0
3.359962571388346,1.1222786677660572,1.0
3.5009947235333945,-0.5086451693476235,1.0
3.441440008356703,1.2524307691673187,1.0
2.623103688966906,3.289254146771931,1.0
3.8134469152303225,-2.1307711016576185,1.0
3.8767682933806604,-4.8508071884423165,1.0
3.6654864908915603,0.19811760854660143,1.0
2.9915468808625487,-2.463954378524078,1.0
2.95353370223024,-2.2313202461329755,1.0
3.029626507563151,-1.472756046087536,1.0
2.571496110326504,2.7381258316531643,1.0
2.3928174953729284,2.006908181697222,1.0
3.521813580909614,0.6884555880549605,1.0
2.8586946349250546,2.2469038007556854,1.0
3.0052969240922947,-1.8450662710185455,1.0
3.088825751955528,-0.03961425930870632,1.0
3.1190116020120695,-1.5601636263268652,1.0
3.799082740913088,-1.9016376158611905,1.0
2.610189125563308,3.0611065062772287,1.0
3.4014685511104155,-3.5992770520720363,1.0
3.359025195017069,-1.9243511242747342,1.0
2.9984141374528743,2.8465250696760496,1.0
3.640045461228654,1.1014590040262,1.0
3.5883881024670714,-1.8580489713381443,1.0
2.7856534451912234,2.6549315846526707,1.0
2.8145435572236375,2.2800493358140983,1.0
3.764141048555962,-1.1443843118794934,1.0
3.1410065028856073,2.3532241280762456,1.0
3.7665649267541985,-0.7704812213155403,1.0
3.806599517280892,-1.423850836721945,1.0
2.482980086123769,5.146669744709937,1.0
2.782039826899195,-1.3165505325487992,1.0
2.9787586171687526,3.251947839716392,1.0
2.9312284046727117,2.370690120503827,1.0
3.7862686108204855,-2.4269754397118293,1.0
2.9617914567729846,-0.6653106377468809,1.0
2.8638934021449374,-1.945576320975606,1.0
3.4809109972443495,-3.2969832746069656,1.0
3.0057867821805813,1.7800678124710387,1.0
2.920447575834208,0.041669030298274734,1.0
3.5494436731893537,0.8139324294969068,1.0
3.017290631258733,-1.685840697203112,1.0
2.7261123208841886,-0.5840245905667114,1.0
3.414213796127816,-2.1809185619837272,1.0
2.597539982915875,3.140268177883698,1.0
3.023882485048869,-1.901371899921342,1.0
3.6373188126020093,1.345468939972843,1.0
2.4725296206139684,-0.024076487234548694,1.0
2.5498470022691304,3.445723528178778,1.0
3.0142357165852935,2.489326252328528,1.0
3.2608910894380294,2.4518585368255135,1.0
3.1961526744159077,-0.5322663220630268,1.0
3.07107264917193,1.1652415215720975,1.0
2.611629522713333,4.673803662802481,1.0
2.772530669551548,0.1999630742604257,1.0
3.6294578128117685,-4.51050233513916,1.0
3.266262957169446,-3.325858878853034,1.0
3.3387313316070406,-3.7227947198873013,1.0
3.563016644335112,-1.3452857004482244,1.0
3.196170258038829,1.4260356507969405,1.0
3.020380725125159,-2.644493070271925,1.0
3.2832857546761813,-1.4904101209483667,1.0
3.4128274277537547,-1.6901894330348632,1.0
2.418414218880254,5.232217471586436,1.0
3.317591456018447,1.2039796681702857,1.0
3.514670401602526,-2.7952328147516763,1.0
3.482871905421737,-3.721351025001267,1.0
3.3751572737003626,0.9236805961763288,1.0
2.5649935851039705,2.404891514806817,1.0
2.697472670477102,1.846820589745036,1.0
3.6106256522584586,-1.0554187795883827,1.0
3.1092971800923004,-2.5146290365440365,1.0
3.1319577511161403,-0.4800600086100548,1.0
3.4930092591817603,-1.1173051910855492,1.0
2.9356173093275615,1.7288618962572482,1.0
3.1266900544045617,0.16152283448404248,1.0
3.859416179047384,-0.7544772252489977,1.0
2.6670639153065077,1.6011035548249186,1.0
3.286348546050355,0.6075968694204583,1.0
3.132920685311228,-3.045531856576944,1.0
2.662507544690456,0.5128460033494235,1.0
3.154022462825309,-0.5939510453968424,1.0
2.613019786197698,-0.18360306920436287,1.0
2.6246070341060213,0.3894065191694942,1.0
3.6929914489947673,-1.6488936503490272,1.0
2.430055934669462,4.076743096901252,1.0
2.6941361621875157,0.32166161537363,1.0
2.61441423952553,-0.6379537577040466,1.0
3.5147598986067905,1.8529324818273825,1.0
3.0213910966078283,-0.3165324215874925,1.0
2.7528690970444174,2.093724168441957,1.0
3.075670133523971,-1.778941141389076,1.0
3.4352771585732222,1.2211425530047766,1.0
2.4466751241971667,-0.6730797828737778,1.0
3.712744127109707,-3.9060222413778796,1.0
3.3269816125099316,2.065200496794489,1.0
3.1344978553602063,1.0152299533668874,1.0
2.3583349088956127,2.664523174082756,1.0
3.3598830712935466,0.9213395962018218,1.0
2.3644522934062677,2.6275387526477996,1.0
2.4153684014246615,3.0308861190595042,1.0
2.5375260957541657,1.7811098776307546,1.0
3.6516384028274267,-4.09851635890311,1.0
3.460056872266578,1.5774092063072587,1.0
2.9014405136620107,2.9766499017805685,1.0
3.5800735442890996,-0.2692661666808682,1.0
2.8942436190201453,-2.204807511921258,1.0
3.5143613183236577,-1.6064175456797614,1.0
3.1733120046155547,-1.3236429237368945,1.0
2.898705326569485,-0.116320117287108,1.0
3.196660000869763,1.7443501119180223,1.0
2.7093376334290378,1.175721025608155,1.0
3.6106887696285757,0.14740760502520267,1.0
3.899830695014341,-4.211676741274093,1.0
2.963469609956733,-0.7955686255837708,1.0
2.3822781089715437,3.9887950879909173,1.0
2.9160761727688462,1.672594180412661,1.0
2.7418074809949435,2.136962279775201,1.0
2.918832944786601,-1.8268063149665377,1.0
3.9238064897075082,-1.3521910331818994,1.0
3.4411597339314994,-1.4492496057234554,1.0
3.377804557760426,-3.3562422116675217,1.0
2.740288588688522,2.6251099019431585,1.0
2.9841567745825484,-0.07831766706607013,1.0
3.4766600254130955,0.3205427390999773,1.0
2.5154315792675934,4.524650729360163,1.0
3.5006350495353815,-0.4402681885067814,1.0
2.890023816781303,3.8079024150236034,1.0
3.268554376209102,-3.236012189493085,1.0
2.454252745060553,0.3446280538443176,1.0
2.7007572193945766,2.9438494722675586,1.0
2.862402069007774,0.4493878165089029,1.0
2.6722537687428116,0.38304177616996604,1.0
2.8424256178384244,1.854777318969795,1.0
3.042144360679993,-2.079821646532749,1.0
3.4962163006109295,-2.7645882436214597,1.0
2.6589683091256573,0.4892790407940417,1.0
2.5812095880817507,0.8458912076611789,1.0
3.135140734049915,0.029127981471896547,1.0
2.7395980378565126,-1.403485889704788,1.0
3.0210559046871066,0.8594503874846104,1.0
3.5999969658347384,0.08354343863225822,1.0
2.666847532993975,3.6919117651071947,1.0
3.52663573922132,1.094019703989762,1.0
2.5183163417118806,2.9244688281692213,1.0
3.024093444204123,0.7861468748180211,1.0
2.722001654576706,-0.36156510444468637,1.0
2.870319539986821,3.1890720591422586,1.0
3.155092458835915,-2.4845263909366526,1.0
3.8478679365744046,-4.137468518758882,1.0
2.977142612394089,-0.9890163215099044,1.0
3.5794958954072302,-0.6593955369837978,1.0
3.6126253907505337,0.22929517300013202,1.0
2.983115073763149,2.4172159474735277,1.0
3.190665597140667,-3.131824236862501,1.0
3.4449967798356416,1.3950997105025387,1.0
2.575828730793062,2.9465024828240765,1.0
3.138211640029783,-1.9801951491428849,1.0
3.5413240652088493,-3.348959527098067,1.0
3.2680091815660512,-1.6740242106227239,1.0
3.8510382010501196,-3.2259805914509627,1.0
2.5013602218997977,1.2468628265034596,1.0
2.421504953219646,0.20174933681984974,1.0
3.8584500520776093,-2.0278607383000775,1.0
2.8766092119402367,-1.2967800906255018,1.0
3.7447666150921,-0.8423437144690169,1.0
2.8473806358294462,-0.8080628540658825,1.0
2.358678410278739,4.259021168978265,1.0
3.9261403083996087,-2.4003628971807656,1.0
2.6647837922889765,0.3148732374442176,1.0
2.719419702669802,0.9358082011144866,1.0
2.7729915031139276,2.4805147131084926,1.0
2.6821212278680506,-0.8067791071597501,1.0
3.3207555418937797,-2.82232282431816,1.0
2.447296272288674,3.880584372966407,1.0
3.5259469271271557,-0.8941918264737616,1.0
3.8632155341316574,-2.8328823796998375,1.0
2.880731905934,-0.8152802138247477,1.0
3.3965043518177245,2.0810924778299196,1.0
3.168444185682984,2.6317193360188718,1.0
2.8247738236602173,-1.007912120715508,1.0
3.9141126840268052,-2.516870275741992,1.0
3.874123786575459,-4.5824025870410505,1.0
2.6627946663503974,-0.27701946878164563,1.0
3.5190963552934047,-2.3685567392257934,1.0
2.484290384214781,4.81886027904422,1.0
2.3614498184460104,1.0688984172148093,1.0
3.282264695253931,0.7430808272089564,1.0
3.248718773210922,2.3181566912612475,1.0
3.915612827838153,-0.36530291265697734,1.0
3.520259878758522,-2.880984311335169,1.0
2.740180113705667,2.9743205282967153,1.0
2.9584609859075366,-1.5678397564975484,1.0
2.9288421870081756,2.1959829953591576,1.0
3.801566172248628,-2.357036721655666,1.0
3.4144055724295193,-3.290581466377649,1.0
2.674572096518737,4.202340652717449,1.0
2.9860863600886827,1.8944006136900988,1.0
2.91334028208168,3.286611986709202,1.0
3.7025580818643458,-4.249951676966106,1.0
2.801001383837986,3.517590662719968,1.0
3.4776870263215764,1.1273743071608955,1.0
3.900091967405387,0.3426739299494823,1.0
2.9118337222847464,-1.6010738509915683,1.0
3.5549442761130288,-3.076559410468871,1.0
2.6164167992631477,1.0231633566755782,1.0
2.8041016372948544,3.0289782098078213,1.0
2.7670421367075932,-1.3011002185606113,1.0
3.8192998625726413,-0.27746337957165856,1.0
2.909329685583916,-0.24750909523624998,1.0
2.9141541343422017,0.26287503133232626,1.0
3.3967369576199045,0.4713171696554337,1.0
3.062947187855914,-0.22416477259868728,1.0
3.023472516139478,3.101776008968418,1.0
3.517520664750794,1.1579231111319466,1.0
3.406722050997109,-1.3869301541213765,1.0
2.445732225015634,3.69258188161648,1.0
3.0225924105789357,0.47224960351563894,1.0
2.71501714513487,1.0257540838225676,1.0
3.544564809847463,-3.5070239154577028,1.0
2.6858669981918237,0.4689535040808952,1.0
3.7765157368427444,-4.902477397882068,1.0
2.778166617932318,-1.0204750661856181,1.0
3.715071009209554,-3.7978853437790994,1.0
3.680244535733104,1.1055791621700646,1.0
3.752602556618276,-2.1736078455880055,1.0
3.537638153339411,-2.614922277002261,1.0
2.7934687243189824,-1.4142723957458596,1.0
2.473401283676363,1.6417421533610348,1.0
2.85085392073368,0.29118877839991164,1.0
3.3690671427075998,2.3349897870086593,1.0
3.1320536017601954,3.036156998545339,1.0
3.563183087475225,0.5248374519736405,1.0
3.572695920236317,-2.984226079084107,1.0
3.540691077020602,-0.14621980466444917,1.0
3.9040088805329867,-3.2573905401668046,1.0
2.3739861037362675,1.1514203246233485,1.0
3.0679910654108165,-1.1394468377561644,1.0
3.309643024717149,-1.4847490041812321,1.0
2.988636065093062,2.5166994381705887,1.0
2.9219126236152433,-0.2739053162851306,1.0
2.8186431130013796,-0.15154775454794844,1.0
3.805969406804933,-2.927599721198919,1.0
2.4617813193338067,5.133858049542431,1.0
2.6101553521614775,3.0981965244378156,1.0
2.5353703124434683,-0.9948249829553397,1.0
3.6479708779867783,-3.4255791482986027,1.0
2.970448233941001,-1.216346380514361,1.0
3.668352007792236,-2.781110107583369,1.0
3.900915787898121,-0.4706474773773639,1.0
2.3660615850492603,1.2302327499917798,1.0
3.5041099900980983,1.2367936282709842,1.0
3.2412553181251504,0.8835234316159948,1.0
3.3490032092750948,-1.4161330897528064,1.0
3.185428294857825,1.529940710024336,1.0
2.6387898352367354,-0.816670252781984,1.0
2.6053888976883393,3.0803715986356117,1.0
2.857069627859817,2.707223942717496,1.0
3.3519937830427047,-2.7925818238512186,1.0
3.7214874232802453,-1.1650901390825315,1.0
3.165613011802038,-0.27663301809710283,1.0
3.403095507947829,-2.2243208975947155,1.0
3.678060298699148,-4.644026524388747,1.0
3.8737021852598623,-2.1040540682072812,1.0
2.516041358919477,3.135233546812689,1.0
2.993467410692083,2.399741072356335,1.0
2.7258736836425177,-0.3765504349642015,1.0
3.0627259147188015,-2.4186750701676774,1.0
2.982064601118751,-1.510624436281594,1.0
3.8911338666505673,-2.4052502838975336,1.0
3.320456301261952,1.321092536934989,1.0
3.884040543071981,-1.646885335719329,1.0
2.664337440903939,2.37609195425585,1.0
3.6919971403864853,-4.267262790019739,1.0
2.5546870089129623,1.4635079784793898,1.0
3.674074008092431,-3.9506702789298176,1.0
3.566322849363718,-1.40777079408398,1.0
3.4305967174807357,1.200424650003871,1.0
3.113523563410887,2.4414659452122294,1.0
3.473262109706927,1.3339831709928127,1.0
3.649425348952749,-1.3017117262270812,1.0
3.886838347147796,-1.2026246873001547,1.0
3.272777428104971,-2.664633388721109,1.0
3.4107060619046474,0.3555117860677903,1.0
3.8389198344775464,-2.188733770097649,1.0
3.2281578528242934,-2.509365290145409,1.0
3.2355559118628596,-0.455674874934175,1.0
3.116418632430878,-2.3702013767119574,1.0
2.8016191479989976,2.2087818735105955,1.0
3.199460233038984,-1.4504870676829285,1.0
3.411196568247898,0.1759113662945886,1.0
2.999661518125031,3.4406431641732667,1.0
2.3958684087547533,5.2395077078750845,1.0
2.6810387313045445,4.066084074029352,1.0
3.0208387061458684,-1.1164424838691556,1.0
2.5708443745579426,0.4053178205154744,1.0
2.784805111602958,0.6571982092468396,1.0
2.9066558150521074,-1.2504072209652755,1.0
2.660108534007929,1.7177929382885857,1.0
3.3951377668304623,-3.2058785046273393,1.0
2.7629374751633553,-1.195098289521244,1.0
2.8396384042363594,2.7681316426996077,1.0
2.847687597895766,-1.1265302976888965,1.0
2.943374014203511,2.6651588131207298,1.0
3.3584569760396565,-1.1242246783088454,1.0
3.578866732104108,-3.206700933356248,1.0
3.2519114112415797,-1.6995686167823507,1.0
3.5538443689308954,-0.6140295022926345,1.0
2.4867729544128685,-0.11590854853650079,1.0
3.7669607574660793,-4.972692926866474,1.0
2.5788508995355426,-0.8286310951483884,1.0
2.984503897099903,2.766320656568544,1.0
3.497057743181898,-2.261036549297404,1.0
3.298711121104283,-3.3114209983758824,1.0
3.515368690794147,1.5172153361193317,1.0
3.142746179916558,-0.5910877882761731,1.0
3.4801576254349165,-0.989277122357846,1.0
2.9101456597030655,2.4380756592241433,1.0
2.9015501520986655,3.752848074383568,1.0
3.1932373797103635,-0.1485513372643954,1.0
2.761817064407937,4.06488908408935,1.0
2.964559630891856,-1.8897826192896954,1.0
3.470042537912092,1.3759279713565569,1.0
3.425002238168717,0.24184227781587708,1.0
2.814421311528833,0.46322892432441876,1.0
3.857287961478876,-2.2338312374163705,1.0
2.4172102292025803,0.1822288744048013,1.0
2.39308456250145,4.751331734576587,1.0
3.3945718906751363,-2.5817313053408153,1.0
3.5497216126744453,-3.5541075618484026,1.0
